Order_ID,Date,Product_Line,Channel,Region,Units_Sold,Unit_Price,Total_Revenue,Profit
1394,2024-06-19,Sports,Retail,East,428,21758,9312424,2065289.68
1395,2024-04-21,Groceries,Mobile App,Central,331,20001,6620331,578962.67
1396,2025-05-04,Furniture,Retail,Central,8,9122,72976,6450.47
1397,2024-01-27,Electronics,Online,West,308,19113,5886804,663947.59
1398,2025-04-09,Sports,Online,East,273,49617,13545441,2685250.73
1399,2024-06-15,Groceries,Mobile App,East,406,18079,7340074,965175.34
1400,2024-02-20,Electronics,Online,North,167,15908,2656636,225366.57
1401,2024-08-02,Groceries,Online,West,78,15425,1203150,243864.63
1402,2024-10-22,Sports,Mobile App,West,327,47267,15456309,1867064.38
1403,2024-10-10,Beauty,Mobile App,South,211,44641,9419251,1309415.35
1404,2025-05-16,Electronics,Retail,South,440,34638,15240720,3178355.94
1405,2024-08-26,Toys,Online,North,128,9257,1184896,194132.6
1406,2024-07-05,Toys,Online,North,245,16055,3933475,868429.93
1407,2025-01-16,Electronics,Retail,East,211,49626,10471086,1264912.78
1408,2024-06-01,Groceries,Retail,South,480,6206,2978880,383086.02
1409,2024-02-13,Fashion,Retail,South,277,359,99443,13560.98
1410,2024-04-09,Sports,Online,North,271,22863,6195873,1030424.82
1411,2024-01-16,Fashion,Online,West,300,41558,12467400,1125970.96
1412,2024-11-26,Groceries,Mobile App,Central,207,32523,6732261,647490.82
1413,2024-11-16,Furniture,Online,Central,418,29636,12387848,2830140.07
1414,2024-10-16,Groceries,Online,Central,169,4801,811369,53028.06
1415,2024-12-16,Fashion,Online,North,449,13232,5941168,781035.58
1416,2024-10-22,Groceries,Retail,North,79,47297,3736463,849512.05
1417,2024-02-12,Toys,Retail,Central,180,36198,6515640,1094105.49
1418,2025-05-30,Fashion,Mobile App,North,404,27974,11301496,2647664.06
1419,2025-04-01,Electronics,Mobile App,East,209,23045,4816405,772474.66
1420,2024-06-20,Toys,Online,South,138,31273,4315674,573404.0
1421,2025-05-28,Toys,Retail,South,65,3217,209105,34547.85
1422,2024-03-06,Furniture,Online,West,324,14420,4672080,665739.92
1423,2025-03-02,Beauty,Mobile App,South,425,1690,718250,177349.8
1424,2025-02-09,Beauty,Retail,Central,244,16263,3968172,585425.55
1425,2025-05-24,Electronics,Retail,West,43,10622,456746,91384.01
1426,2025-06-11,Groceries,Mobile App,West,200,41529,8305800,1457484.18
1427,2025-02-24,Toys,Online,East,221,20024,4425304,480278.55
1428,2024-10-22,Fashion,Mobile App,North,130,36906,4797780,395076.23
1429,2024-09-13,Toys,Mobile App,South,24,41782,1002768,131743.21
1430,2025-07-06,Toys,Mobile App,North,354,36307,12852678,1095377.65
1431,2024-05-11,Beauty,Retail,East,452,45989,20787028,4849459.34
1432,2025-03-04,Beauty,Mobile App,North,257,46082,11843074,2243671.37
1433,2024-04-01,Beauty,Retail,Central,419,1515,634785,101994.54
1434,2024-11-15,Fashion,Online,North,188,1662,312456,42884.11
1435,2024-08-31,Fashion,Online,North,223,27025,6026575,601871.66
1436,2024-06-07,Furniture,Online,North,17,8384,142528,22921.83
1437,2024-01-12,Electronics,Mobile App,East,130,11128,1446640,166981.43
1438,2024-04-16,Groceries,Retail,East,366,26709,9775494,2178659.48
1439,2024-08-09,Beauty,Online,West,367,4386,1609662,307334.77
1440,2024-06-14,Toys,Online,South,295,39022,11511490,2520843.71
1441,2024-07-24,Electronics,Mobile App,West,114,3938,448932,87381.48
1442,2024-07-18,Furniture,Retail,North,63,32951,2075913,485930.33
1443,2024-02-18,Furniture,Retail,Central,164,49030,8040920,861837.13
1444,2025-04-30,Fashion,Online,West,453,22465,10176645,1579556.73
1445,2024-06-03,Groceries,Retail,West,26,31357,815282,135860.3
1446,2024-09-25,Toys,Retail,North,132,33767,4457244,300290.72
1447,2024-01-13,Beauty,Mobile App,West,436,47214,20585304,1879378.54
1448,2024-02-29,Fashion,Retail,North,224,39491,8845984,1095685.01
1449,2024-07-28,Groceries,Retail,West,231,18267,4219677,351979.88
1450,2024-04-07,Beauty,Online,West,106,15437,1636322,230812.31
1451,2024-03-27,Toys,Online,West,120,33059,3967080,910884.3
1452,2024-07-13,Furniture,Retail,North,267,35644,9516948,1683059.01
1453,2024-06-28,Groceries,Mobile App,South,354,34119,12078126,1040070.93
1454,2024-09-28,Furniture,Mobile App,East,361,18773,6777053,1229948.16
1455,2024-02-10,Fashion,Retail,North,364,39087,14227668,3234888.48
1456,2025-02-10,Furniture,Retail,Central,442,795,351390,34101.58
1457,2024-11-09,Beauty,Online,South,96,3406,326976,55067.44
1458,2024-10-12,Beauty,Online,South,382,18396,7027272,1290566.51
1459,2024-05-25,Beauty,Retail,West,50,9844,492200,105287.04
1460,2024-08-30,Beauty,Mobile App,West,251,38981,9784231,2008895.37
1461,2024-02-14,Fashion,Mobile App,West,272,18989,5165008,1256823.16
1462,2024-12-19,Beauty,Retail,East,57,14583,831231,200920.26
1463,2025-03-28,Groceries,Mobile App,North,52,27666,1438632,210559.44
1464,2025-01-22,Sports,Retail,West,149,2916,434484,48626.85
1465,2024-09-28,Furniture,Retail,Central,439,42107,18484973,967635.49
1466,2024-08-26,Beauty,Online,Central,210,13239,2780190,477053.23
1467,2024-09-21,Groceries,Mobile App,Central,5,43770,218850,21055.81
1468,2024-07-19,Furniture,Mobile App,South,179,22070,3950530,202051.66
1469,2025-02-28,Electronics,Retail,North,31,4969,154039,24644.82
1470,2024-03-16,Toys,Retail,West,484,19099,9243916,644865.68
1471,2024-05-22,Furniture,Online,West,403,3529,1422187,256882.1
1472,2025-08-17,Fashion,Online,West,143,42004,6006572,1273652.25
1473,2025-05-28,Electronics,Mobile App,South,8,17129,137032,33693.1
1474,2024-11-21,Fashion,Retail,East,7,40772,285404,20240.16
1475,2025-04-25,Fashion,Retail,North,255,13187,3362685,530991.42
1476,2025-06-21,Beauty,Online,South,355,45224,16054520,1303087.07
1477,2025-08-09,Fashion,Online,South,366,34348,12571368,669645.81
1478,2025-04-09,Furniture,Retail,Central,300,39404,11821200,1200195.06
1479,2024-11-13,Furniture,Retail,East,337,12867,4336179,253854.1
1480,2024-06-23,Sports,Online,Central,276,36127,9971052,1432986.11
1481,2024-09-16,Electronics,Mobile App,West,419,2845,1192055,117996.21
1482,2025-01-18,Groceries,Online,North,497,34770,17280690,1679309.56
1483,2024-07-03,Groceries,Online,East,154,49246,7583884,743267.47
1484,2024-07-20,Fashion,Online,North,29,26617,771893,84620.29
1485,2025-01-12,Electronics,Retail,North,428,46850,20051800,1709469.72
1486,2024-06-14,Groceries,Retail,West,187,31816,5949592,974877.92
1487,2024-11-20,Sports,Mobile App,North,484,19892,9627728,1520029.18
1488,2025-08-16,Fashion,Online,South,310,13715,4251650,330295.05
1489,2024-11-27,Toys,Mobile App,West,188,43585,8193980,1603394.98
1490,2025-06-13,Sports,Mobile App,North,22,49236,1083192,124431.76
1491,2024-07-29,Furniture,Mobile App,East,281,29078,8170918,1513899.92
1492,2024-04-15,Toys,Retail,South,226,18003,4068678,520419.34
1493,2024-09-16,Sports,Retail,North,304,6808,2069632,241699.26
1494,2025-05-06,Sports,Online,West,50,29956,1497800,156721.9
1495,2024-07-31,Beauty,Mobile App,West,427,34417,14696059,1386784.68
1496,2024-08-30,Groceries,Mobile App,South,472,8132,3838304,510854.02
1497,2024-11-27,Beauty,Retail,West,196,31069,6089524,932391.57
1498,2024-03-16,Beauty,Online,North,334,15185,5071790,1144074.42
1499,2024-04-17,Fashion,Retail,South,443,29587,13107041,1548569.64
1500,2024-04-15,Fashion,Retail,East,37,44250,1637250,329752.36
1501,2025-04-02,Sports,Online,East,31,45269,1403339,280236.12
1502,2024-06-27,Fashion,Online,East,272,2579,701488,126005.17
1503,2024-08-28,Beauty,Retail,East,166,8321,1381286,136309.45
1504,2024-09-19,Electronics,Mobile App,North,108,37006,3996648,783948.49
1505,2025-05-04,Sports,Retail,West,188,16092,3025296,598733.46
1506,2024-03-17,Toys,Retail,West,431,40301,17369731,2342887.85
1507,2025-05-09,Electronics,Online,East,418,40084,16755112,3933531.94
1508,2024-08-01,Electronics,Online,East,236,34426,8124536,1720645.72
1509,2024-11-28,Groceries,Retail,Central,337,43989,14824293,2259980.15
1510,2024-03-18,Fashion,Mobile App,South,384,35069,13466496,2048141.02
1511,2025-04-28,Electronics,Mobile App,North,147,25717,3780399,460668.27
1512,2025-07-03,Toys,Online,West,325,44948,14608100,1798901.31
1513,2024-01-04,Beauty,Online,Central,340,36881,12539540,2452021.07
1514,2024-10-02,Electronics,Retail,South,312,38661,12062232,1947516.98
1515,2024-09-27,Beauty,Retail,North,312,48807,15227784,2256950.88
1516,2025-03-13,Sports,Online,Central,137,46983,6436671,531076.49
1517,2025-04-23,Groceries,Online,Central,313,29868,9348684,717934.48
1518,2024-10-02,Beauty,Mobile App,East,51,22610,1153110,102875.62
1519,2024-01-09,Furniture,Retail,West,63,30050,1893150,301842.6
1520,2024-12-02,Furniture,Retail,South,217,7971,1729707,370478.22
1521,2024-08-25,Fashion,Retail,Central,344,13952,4799488,596073.1
1522,2024-10-13,Beauty,Retail,North,20,11182,223640,51544.45
1523,2024-08-27,Groceries,Retail,Central,313,23354,7309802,1110164.59
1524,2024-05-26,Fashion,Online,East,445,10117,4502065,369975.69
1525,2024-10-04,Toys,Retail,North,331,6550,2168050,504338.08
1526,2025-01-27,Fashion,Online,North,128,8884,1137152,136964.39
1527,2024-08-09,Furniture,Online,East,307,27688,8500216,1754981.05
1528,2025-05-01,Groceries,Retail,Central,432,34542,14922144,3159407.45
1529,2024-01-11,Groceries,Mobile App,South,150,32924,4938600,730337.3
1530,2024-07-29,Beauty,Mobile App,South,453,7627,3455031,704385.39
1531,2024-03-20,Furniture,Retail,Central,367,45823,16817041,2725800.18
1532,2025-02-07,Sports,Retail,East,256,33733,8635648,1901224.3
1533,2025-03-25,Furniture,Mobile App,South,334,11354,3792236,327350.08
1534,2025-01-19,Furniture,Mobile App,West,482,16883,8137606,1902382.35
1535,2025-02-22,Electronics,Retail,North,301,23166,6972966,1091989.8
1536,2025-06-06,Groceries,Online,East,93,3091,287463,53601.86
1537,2024-03-15,Electronics,Retail,North,463,18991,8792833,2002520.13
1538,2024-01-28,Sports,Online,Central,419,47444,19879036,3589010.71
1539,2024-07-28,Groceries,Mobile App,North,134,2242,300428,72893.92
1540,2024-02-26,Groceries,Mobile App,East,475,43661,20738975,2745613.68
1541,2024-04-19,Groceries,Mobile App,West,67,13018,872206,144933.89
1542,2025-05-02,Fashion,Retail,East,258,45591,11762478,1102313.25
1543,2024-04-18,Furniture,Retail,South,240,30627,7350480,1608980.37
1544,2024-01-15,Beauty,Online,East,190,37702,7163380,1728101.98
1545,2024-03-19,Sports,Online,Central,115,6558,754170,77412.12
1546,2025-01-02,Toys,Retail,West,99,21287,2107413,408144.47
1547,2024-04-05,Electronics,Mobile App,Central,125,36004,4500500,1071992.75
1548,2024-12-05,Sports,Mobile App,Central,491,31090,15265190,2415692.88
1549,2025-07-24,Fashion,Mobile App,Central,149,17728,2641472,531747.29
1550,2025-04-24,Beauty,Online,South,324,42488,13766112,966077.23
1551,2024-02-03,Fashion,Online,East,447,16218,7249446,948192.23
1552,2025-02-13,Toys,Retail,South,119,48415,5761385,307306.64
1553,2024-04-21,Beauty,Mobile App,Central,173,36061,6238553,1323893.6
1554,2024-11-14,Beauty,Online,Central,455,6283,2858765,310651.21
1555,2024-10-04,Sports,Online,Central,204,13146,2681784,593695.37
1556,2024-12-19,Beauty,Online,Central,319,45045,14369355,2341519.95
1557,2025-03-29,Groceries,Online,Central,369,39781,14679189,1839005.81
1558,2024-09-11,Electronics,Retail,East,270,3371,910170,93429.01
1559,2024-05-06,Groceries,Retail,South,259,21705,5621595,484763.89
1560,2024-08-17,Groceries,Online,North,366,9669,3538854,430297.52
1561,2024-08-26,Groceries,Mobile App,North,16,19649,314384,48295.12
1562,2024-06-06,Toys,Online,West,251,26919,6756669,893866.87
1563,2025-01-14,Electronics,Retail,South,465,20727,9638055,948072.39
1564,2024-03-18,Electronics,Mobile App,North,428,4596,1967088,169819.49
1565,2025-02-02,Sports,Online,North,203,38318,7778554,856755.68
1566,2024-02-22,Sports,Retail,West,51,2681,136731,17094.96
1567,2024-09-08,Toys,Online,Central,427,38184,16304568,2257750.87
1568,2024-12-11,Toys,Online,East,170,31666,5383220,823177.44
1569,2025-04-20,Furniture,Retail,East,369,38065,14045985,2013271.41
1570,2024-09-13,Toys,Mobile App,South,103,4636,477508,38366.8
1571,2025-05-10,Toys,Mobile App,Central,236,16054,3788744,576082.28
1572,2024-03-08,Beauty,Retail,West,418,35960,15031280,2218603.04
1573,2025-03-25,Beauty,Retail,South,252,27771,6998292,1347221.0
1574,2025-02-01,Toys,Retail,North,493,3017,1487381,275389.82
1575,2024-01-14,Furniture,Mobile App,West,494,9795,4838730,642526.28
1576,2024-01-18,Beauty,Online,South,312,7858,2451696,304380.28
1577,2024-01-25,Fashion,Online,West,492,37926,18659592,4017483.7
1578,2024-05-01,Beauty,Retail,Central,7,35021,245147,19294.12
1579,2024-05-16,Sports,Mobile App,East,483,47965,23167095,2562832.77
1580,2024-01-17,Sports,Retail,East,106,41736,4424016,722707.49
1581,2024-02-20,Sports,Retail,Central,115,38218,4395070,595042.41
1582,2024-06-18,Electronics,Mobile App,East,352,32136,11311872,1690909.28
1583,2024-03-02,Electronics,Online,South,242,7537,1823954,364034.44
1584,2024-06-05,Groceries,Retail,South,272,27300,7425600,1587557.99
1585,2025-03-18,Furniture,Mobile App,North,287,15854,4550098,893272.19
1586,2024-10-18,Beauty,Retail,South,362,28193,10205866,675643.12
1587,2024-07-26,Sports,Online,East,263,26811,7051293,1655529.43
1588,2024-11-06,Fashion,Mobile App,Central,352,33198,11685696,1218210.27
1589,2025-01-10,Beauty,Mobile App,West,44,10263,451572,111209.36
1590,2025-01-22,Sports,Retail,North,448,40829,18291392,4024731.75
1591,2024-10-27,Fashion,Mobile App,South,189,10124,1913436,378511.32
1592,2024-10-17,Fashion,Retail,West,495,47966,23743170,1978970.36
1593,2024-04-17,Fashion,Mobile App,Central,286,20426,5841836,765642.68
1594,2024-10-20,Beauty,Online,East,317,12647,4009099,354828.48
1595,2025-04-15,Fashion,Mobile App,Central,312,15569,4857528,246137.36
1596,2025-07-30,Beauty,Mobile App,Central,297,27094,8046918,617761.86
1597,2024-04-18,Toys,Mobile App,Central,133,43692,5811036,1251233.85
1598,2024-05-12,Electronics,Online,Central,409,30547,12493723,2324957.47
1599,2024-01-23,Electronics,Mobile App,East,191,33803,6456373,1311755.08
1600,2024-11-07,Fashion,Mobile App,North,487,37639,18330193,3329802.44
1601,2025-08-14,Toys,Retail,South,420,902,378840,79443.61
1602,2025-03-24,Toys,Mobile App,East,25,41101,1027525,98674.95
1603,2024-10-31,Furniture,Online,West,80,14339,1147120,111190.97
1604,2024-09-25,Electronics,Retail,Central,466,46045,21456970,4584057.3
1605,2024-08-15,Groceries,Mobile App,East,248,26329,6529592,531364.84
1606,2024-02-08,Furniture,Online,Central,326,20005,6521630,1327540.33
1607,2024-10-08,Fashion,Online,West,243,4614,1121202,162203.51
1608,2024-01-14,Sports,Online,East,465,4559,2119935,358715.17
1609,2024-08-05,Furniture,Retail,South,284,29971,8511764,710889.42
1610,2025-06-28,Fashion,Retail,East,235,10612,2493820,429120.26
1611,2025-05-15,Sports,Retail,North,217,7922,1719074,138578.47
1612,2025-08-05,Sports,Retail,East,9,19553,175977,11870.51
1613,2025-01-23,Groceries,Retail,Central,280,7819,2189320,439657.33
1614,2024-11-10,Groceries,Online,East,212,33740,7152880,582234.87
1615,2025-04-18,Electronics,Retail,North,250,22034,5508500,279653.05
1616,2024-11-17,Sports,Mobile App,West,473,9769,4620737,883727.92
1617,2024-01-01,Groceries,Online,East,14,9773,136822,17632.16
1618,2025-08-08,Beauty,Retail,West,212,28739,6092668,1344083.99
1619,2024-01-30,Beauty,Online,North,18,35148,632664,150828.85
1620,2024-07-03,Toys,Mobile App,East,295,11494,3390730,487036.31
1621,2024-02-20,Sports,Mobile App,West,184,19457,3580088,801587.72
1622,2024-12-14,Sports,Retail,East,474,45921,21766554,3604632.48
1623,2024-06-26,Fashion,Mobile App,Central,369,40849,15073281,1738282.52
1624,2025-01-17,Electronics,Online,West,310,24197,7501070,1788422.54
1625,2024-02-01,Furniture,Mobile App,West,56,7115,398440,69673.23
1626,2024-06-21,Furniture,Online,South,109,41709,4546281,827407.11
1627,2025-07-31,Sports,Online,West,449,7067,3173083,521198.72
1628,2024-08-27,Toys,Online,West,46,14463,665298,82899.36
1629,2024-10-02,Toys,Mobile App,East,370,48109,17800330,3361425.76
1630,2025-04-08,Furniture,Online,East,117,27072,3167424,342973.4
1631,2024-02-12,Toys,Online,Central,157,2952,463464,39908.86
1632,2024-01-21,Beauty,Online,West,71,47854,3397634,774862.12
1633,2024-11-08,Toys,Online,East,447,22337,9984639,1231628.14
1634,2024-06-12,Beauty,Retail,Central,496,27168,13475328,2025194.74
1635,2024-05-10,Beauty,Online,East,41,31604,1295764,309003.86
1636,2025-05-16,Electronics,Online,North,304,24711,7512144,1341619.09
1637,2024-10-09,Furniture,Mobile App,South,429,36664,15728856,1070567.9
1638,2024-01-28,Beauty,Mobile App,Central,401,25926,10396326,1343957.82
1639,2025-07-06,Beauty,Online,Central,439,27710,12164690,2457988.06
1640,2025-05-09,Beauty,Retail,North,454,26345,11960630,748784.78
1641,2024-10-28,Beauty,Mobile App,North,471,31790,14973090,3659381.78
1642,2025-06-24,Beauty,Retail,West,452,1927,871004,95839.24
1643,2024-01-30,Furniture,Retail,West,455,4320,1965600,347238.65
1644,2025-03-28,Groceries,Mobile App,East,453,16360,7411080,760892.4
1645,2024-04-26,Electronics,Online,West,183,17391,3182553,498589.37
1646,2025-05-22,Furniture,Retail,East,128,30367,3886976,800014.98
1647,2025-08-02,Furniture,Retail,Central,181,19155,3467055,227265.77
1648,2025-04-04,Beauty,Retail,South,122,6604,805688,79518.51
1649,2024-01-27,Groceries,Mobile App,West,428,2629,1125212,156309.06
1650,2025-06-29,Toys,Online,North,189,23785,4495365,528929.03
1651,2024-12-01,Toys,Mobile App,Central,323,22393,7232939,940159.42
1652,2024-03-20,Sports,Retail,Central,425,17514,7443450,1742121.17
1653,2024-07-13,Fashion,Mobile App,East,186,4807,894102,137699.25
1654,2024-02-23,Sports,Retail,West,115,36753,4226595,749599.09
1655,2024-10-07,Fashion,Mobile App,South,491,23854,11712314,1925604.42
1656,2024-10-27,Toys,Online,South,179,12223,2187917,246088.2
1657,2025-05-08,Electronics,Online,East,366,29212,10691592,745790.75
1658,2025-02-09,Beauty,Retail,South,223,10189,2272147,217878.51
1659,2025-02-27,Sports,Online,Central,374,31010,11597740,1781373.03
1660,2024-05-12,Furniture,Retail,East,252,20691,5214132,995020.82
1661,2024-07-26,Fashion,Online,Central,415,29845,12385675,1741977.54
1662,2025-02-04,Beauty,Retail,East,48,33090,1588320,199676.63
1663,2025-03-04,Furniture,Retail,South,117,27765,3248505,201435.91
1664,2024-06-17,Toys,Mobile App,Central,193,48187,9300091,623065.64
1665,2025-08-08,Furniture,Mobile App,South,433,28097,12166001,1559314.53
1666,2024-06-10,Toys,Retail,West,315,16975,5347125,615408.04
1667,2024-07-03,Toys,Retail,East,244,8032,1959808,262017.19
1668,2024-08-20,Beauty,Mobile App,North,256,41538,10633728,2397726.0
1669,2025-01-02,Electronics,Retail,North,136,2681,364616,64182.66
1670,2025-07-01,Toys,Mobile App,South,335,7661,2566435,484502.03
1671,2025-07-12,Electronics,Online,East,453,36319,16452507,1191632.07
1672,2024-04-21,Electronics,Online,North,408,2685,1095480,149538.99
1673,2024-05-04,Fashion,Retail,East,305,7841,2391505,472305.93
1674,2024-05-17,Furniture,Mobile App,East,198,11239,2225322,465032.8
1675,2024-03-29,Beauty,Online,Central,128,38793,4965504,1097666.89
1676,2024-02-08,Fashion,Mobile App,North,439,41367,18160113,1088298.72
1677,2024-08-23,Furniture,Mobile App,Central,490,19167,9391830,1545651.71
1678,2025-07-16,Electronics,Retail,East,229,17650,4041850,239027.49
